customerID,phoneNumber,age,gender,planType,tenure,numDeviceOwned,numOfCalls,totalCallDuration,numOfSMS,dataUsage,prevMonthlyFee,totalFee,countOverduePayment,countBarSuspend,creditScore,applicationResult
69-4830235,418 620 4918,43,Male,Postpaid,18,2,86,461.5,100,10.85,107.18,187.88,2,1,33,0
86-6807529,969 165 8185,43,Male,Postpaid,18,2,141,7309.57,77,178.15,31.44,971.15,1,1,15,0
82-3836937,346 986 5712,21,Female,Prepaid,18,2,72,6781.95,42,118.89,84.33,332.45,,,12,0
43-5855463,441 714 5878,38,Female,Prepaid,18,2,43,723,2,173.84,65.78,1847.8,2,3,33,0
42-7131134,643 520 8519,30,Female,Postpaid,18,2,60,3454.67,131,47.17,67.47,2510.64,2,1,26,0
24-6618001,678 646 4954,42,Female,Postpaid,18,2,141,3030.38,83,131.16,68.53,2075.25,,,10,0
92-6055151,221 817 3455,28,Male,Postpaid,18,2,108,2693.22,148,32,62.06,3408.3,1,1,31,0
91-8858337,853 419 3625,24,Male,Postpaid,18,2,108,7035.43,30,117.4,37.48,235.74,1,1,19,0
39-7373506,116 468 5652,34,Female,Postpaid,18,2,91,81.13,118,169.6,38.29,1649.3,1,3,7,0
19-3140237,946 974 1935,38,Female,Postpaid,18,2,106,9326.02,137,88.51,87.86,3288.13,,,13,0
39-7461506,956 488 5433,38,Male,Postpaid,18,2,145,5024.54,106,3.95,62.97,1501.98,,,31,0
44-0470008,217 617 1723,39,Female,Postpaid,18,2,77,7454.27,49,114.16,34.32,3319.63,1,1,7,0
23-7777360,601 276 4058,32,Female,Postpaid,18,2,70,7818.28,100,28.73,49.87,465.03,1,1,30,0
85-0172584,151 505 2256,33,Male,Postpaid,18,2,103,1222.09,121,44.77,57.19,3446.9,1,3,28,0
52-9954078,720 195 4731,23,Female,Prepaid,18,2,101,5369.31,33,142.56,56.22,1809.86,,,11,0
33-1709631,423 562 5698,22,Female,Postpaid,18,2,79,718.84,102,16.63,64.28,1714.45,,,25,0
59-8830026,339 366 4487,39,Female,Postpaid,19,2,23,9441.46,28,148.42,44.24,2872.69,1,3,2,0
02-0086058,976 456 9620,44,Male,Postpaid,19,2,123,3116.79,35,59.96,99.67,465.15,1,2,26,0
83-5236217,672 925 4480,35,Male,Postpaid,19,2,91,1027.72,139,70.41,49.15,2030.87,,,24,0
74-0624069,352 929 8540,29,Female,Postpaid,19,2,60,9110.73,13,11.88,54.38,2439.95,,,9,0
48-6606952,844 744 7148,26,Male,Postpaid,19,2,83,3085.32,36,117.65,100.23,1592.04,,,12,0
43-0898681,540 280 8063,34,Female,Postpaid,19,2,48,8150.1,78,2.21,43.52,457.92,3,3,42,0
04-3794997,323 729 4213,42,Male,Postpaid,19,2,114,3257.14,51,48.5,62.69,1487.05,,,17,0
38-3632152,984 683 9321,22,Female,Prepaid,19,2,29,4008.13,37,191.79,42.34,2305.76,,,35,0
14-5829394,770 142 3595,31,Male,Postpaid,19,2,108,2210.24,62,24.69,87.43,2794.66,,,10,0
81-0254401,562 470 4057,38,Male,Postpaid,19,2,73,6590.28,110,30.98,41.48,3294.7,,,46,0
66-0357031,788 319 5764,31,Male,Postpaid,19,2,10,5990.56,101,143.35,109.79,3166.54,2,2,46,0
75-2148393,388 400 9167,26,Male,Prepaid,19,2,57,6348.55,26,179.43,69.67,2417.78,2,1,21,0
06-9114564,959 532 6832,37,Female,Postpaid,19,2,18,6961.01,37,187.64,91.1,1189.88,,,50,0
93-5797702,696 602 8929,32,Male,Postpaid,19,2,63,3223.49,69,31.91,92.18,3199.7,,,10,0
37-7660179,350 628 9393,30,Male,Prepaid,19,2,8,2609.02,29,147.28,105.58,2459.08,,,24,0
68-7705775,469 746 6977,42,Male,Prepaid,19,2,148,6291.71,29,53.08,86.84,910.12,2,1,10,0
33-8417024,131 358 9693,20,Male,Postpaid,19,2,32,5701.11,62,194.45,54.97,2520.23,,,7,0
03-2453984,251 346 3780,42,Female,Postpaid,19,2,102,6159.15,19,13.28,58.86,137.84,,,40,0
88-7822853,479 412 5882,20,Female,Postpaid,19,2,93,9357.45,27,168.4,41.13,135.69,,,20,0
89-2942229,615 657 7184,41,Male,Postpaid,19,2,110,6860.08,96,162.94,49.86,1029.76,1,1,4,0
87-2521384,916 412 7929,36,Female,Prepaid,19,2,78,6031.44,39,14.93,81.36,3379.18,1,3,15,0
33-5742566,883 461 7777,27,Male,Postpaid,19,2,118,3181.15,124,110.99,36.87,2518.03,1,1,49,0
48-0214765,848 415 2498,35,Female,Postpaid,19,2,71,4715.89,69,140.56,61.44,2666.3,,,5,0
18-0538588,936 814 7516,30,Male,Postpaid,19,2,5,8273.6,25,153.43,68.87,2118.98,2,1,20,0
87-5490113,494 500 8022,39,Male,Postpaid,19,2,51,4600.44,25,117.1,44.11,206.33,1,1,7,0
70-9149404,498 894 7471,39,Female,Postpaid,19,2,46,8514.52,124,183.42,62.23,3271.66,1,2,50,0
44-6141060,665 667 5025,44,Male,Postpaid,19,2,44,3550.94,63,28.7,30.58,2243.25,,,1,0
05-2031364,987 385 8216,29,Male,Postpaid,19,2,96,4096.37,39,51.66,35.74,1929.33,,,39,0
03-0399841,457 283 8439,36,Male,Postpaid,19,2,39,6370.7,118,129.34,59.27,2363.24,,,28,0
49-1327414,742 242 0347,22,Male,Postpaid,19,2,7,2483.55,74,72.78,105.83,96.92,1,1,37,0
71-5471108,176 312 4905,32,Male,Postpaid,19,2,59,5046.12,82,38.99,45.42,1956.59,1,1,36,0
95-5767182,488 951 3605,26,Male,Prepaid,19,2,19,8960.6,148,82.34,47.43,1361.97,1,2,43,0
89-2533874,551 497 8055,34,Male,Prepaid,19,2,72,9623.04,65,4.31,90.76,2286.8,3,3,22,0
91-2934594,750 899 8767,26,Male,Prepaid,19,2,18,9467.47,146,147.8,48.25,2474.2,2,3,18,0
15-2011840,445 106 4388,32,Female,Postpaid,19,2,100,337.39,88,140.5,105.88,2395.59,,,27,0
85-2224840,767 487 6212,28,Male,Prepaid,19,2,137,2876.47,119,195.12,77.23,954.21,,,15,0
62-2064515,498 425 7763,26,Female,Prepaid,19,2,25,291.91,3,143.38,93.4,3245.39,3,3,43,0
59-0776684,955 341 0583,30,Male,Postpaid,19,2,36,6243.5,7,101.29,99.7,650.44,1,1,2,0
53-7717990,673 460 1741,36,Male,Postpaid,19,2,127,1422.17,79,172.91,85.24,1768.17,,,30,0
66-4879731,676 136 5690,23,Male,Postpaid,19,2,32,3884.46,84,139.55,100.35,1300.95,1,1,43,0
65-2637093,932 319 2178,23,Male,Postpaid,19,2,48,1845.62,130,46.57,89.85,2715.5,,,19,0
22-5472107,229 415 2860,35,Female,Prepaid,19,2,144,3890.45,116,89.94,36.13,1092.66,3,1,30,0
98-7109422,797 604 0209,34,Female,Prepaid,19,2,118,414.67,36,98.75,95.41,2929.3,1,1,46,0
95-5205179,629 496 2769,39,Female,Postpaid,19,2,63,1530.21,71,5,37.93,665.8,,,39,0
60-5698681,833 587 4724,44,Female,Postpaid,19,2,108,8688.9,29,91.22,106.73,987.14,,,10,0
90-5770873,465 852 7617,23,Male,Postpaid,19,2,5,4924.89,95,103.14,67.04,1705.44,1,1,22,0
07-4189171,629 272 0765,41,Male,Postpaid,19,2,83,4476.78,50,69.91,70,1776.76,3,1,47,0
96-9855516,266 890 7870,28,Female,Postpaid,19,2,143,3360.13,133,120.92,42.56,3577.78,,,39,0
02-7752676,722 888 1876,27,Male,Postpaid,19,2,59,9462.92,23,42.76,65.49,2727.23,1,2,7,0
38-9868310,932 941 7864,35,Male,Postpaid,19,2,89,5595.94,83,62.6,79.47,3179.91,,,5,0
23-0593199,174 388 5358,32,Male,Prepaid,19,2,74,7713.6,117,1.37,66.64,743.74,,,22,0
68-9160161,739 824 4389,35,Male,Postpaid,19,2,111,9850.21,129,79.73,71.22,3365.91,1,1,30,0
96-7725635,755 681 3549,23,Male,Postpaid,19,2,91,2696.4,51,189.76,86.15,3270.56,,,37,0
58-0781949,697 517 0468,24,Female,Postpaid,19,2,61,5038.28,142,176.25,86.14,2312.75,,,46,0
93-8558758,393 324 8610,35,Male,Prepaid,20,2,4,4369.85,101,13.47,32.29,852.74,1,2,6,0
89-1116972,766 431 4768,26,Female,Postpaid,20,2,35,2340.73,125,24.81,78.71,1005.99,2,1,47,0
18-1688360,422 662 9422,33,Female,Postpaid,20,2,21,7883.59,61,172.87,80.76,322.29,2,1,5,0
05-1116410,498 549 4960,26,Male,Prepaid,20,2,57,646.08,143,42.26,102.85,375.65,1,3,6,0
60-4680086,661 423 9296,21,Male,Postpaid,20,2,76,143.31,16,149.92,61.32,2155.16,3,1,46,0
08-6559120,931 910 8854,43,Female,Prepaid,20,2,143,2230.69,102,162.97,45.51,2486.1,,,38,0
41-5879699,139 976 0007,27,Female,Postpaid,20,2,63,8455.91,67,162.13,80.61,3341.77,1,1,26,0
27-2339527,483 773 7513,45,Male,Prepaid,20,2,135,3274.96,34,84.49,58.06,298.15,2,1,35,0
88-7963351,858 128 8347,41,Male,Prepaid,20,2,32,4240.25,38,137.71,37.53,663.02,,,38,0
51-6275872,245 900 6351,42,Female,Postpaid,20,2,115,6922.76,10,60.77,86.69,1169.33,,,21,0
13-5485153,343 142 4292,24,Female,Postpaid,20,2,52,6439.77,94,97.75,82.6,532.72,2,3,36,0
23-6189008,869 575 8470,29,Male,Prepaid,20,2,138,9516.49,47,73.56,35.04,2710.38,,,1,0
08-4545345,508 434 4037,34,Male,Prepaid,20,2,74,9363.72,16,100.37,83.96,3127.9,2,1,31,0
90-6404638,848 373 2044,27,Female,Prepaid,20,2,100,3397.98,148,42.5,34.22,2389.22,1,2,37,0
34-0731784,417 509 1589,40,Male,Postpaid,20,2,93,9793.56,105,71.58,70.42,2014.7,1,1,27,0
37-6613456,724 433 3160,25,Female,Prepaid,20,2,131,4510.87,75,140.21,53.01,1722.5,,,49,0
80-9338841,423 233 1365,43,Female,Postpaid,20,2,92,4461.96,22,125.62,101.17,3302.59,,,32,0
63-8954690,121 180 6705,30,Female,Postpaid,20,2,149,5865.19,47,159.84,68.22,77.12,,,5,0
85-5947974,569 198 2132,23,Female,Postpaid,20,2,104,6151.44,50,123.11,66.24,1639.85,3,3,27,0
05-0029024,916 346 8213,38,Male,Prepaid,20,2,81,5603.11,46,128.38,68.7,3141.6,,,22,0
73-9851098,251 721 0244,29,Male,Postpaid,20,2,94,9788.08,58,31.68,40.1,1789.73,,,49,0
28-4515751,172 883 5779,23,Female,Prepaid,20,2,46,8986.88,65,157.24,99.02,1289.17,,,35,0
22-7096327,820 150 8839,39,Male,Prepaid,20,2,11,2223.36,125,154.58,61.43,3504.8,3,1,25,0
19-9695097,401 605 9462,38,Female,Prepaid,20,2,28,2941.76,35,86.53,104.16,3319.53,,,42,0
34-7658246,207 343 7771,24,Male,Prepaid,20,2,59,7909.75,94,108.3,88.79,2700.38,,,5,0
47-8031754,831 248 8526,27,Female,Postpaid,20,2,26,7872.33,119,182.48,47.2,85.24,1,3,24,0
30-9169791,994 663 3778,20,Female,Postpaid,20,2,77,4915.55,133,2.4,75.67,1617.57,,,16,0
22-1192681,752 160 9647,29,Male,Prepaid,20,2,52,584.7,149,197.87,106.58,2878.01,,,12,0
15-8464174,259 867 0756,33,Male,Postpaid,20,2,62,2881.29,5,70.83,84.9,2141.04,,,11,0
18-4314095,893 242 9021,24,Male,Prepaid,21,2,45,9471.02,66,130.71,94.95,1774.99,2,3,30,0
67-2136061,261 983 2988,20,Female,Postpaid,21,2,79,1529.45,80,136.78,52.24,836.67,2,1,38,0
14-0852041,350 764 2928,28,Female,Postpaid,21,2,32,522.53,42,45.12,52.22,3566.19,1,2,1,0
20-0918304,676 290 9523,26,Male,Prepaid,21,2,77,2607.31,37,106.22,46.42,3541.04,,,46,0
88-2438093,502 629 8821,25,Female,Prepaid,21,2,89,3495.46,114,163.15,85.11,798.52,,,9,0
11-1571437,786 368 6125,32,Male,Postpaid,21,2,103,4781.78,113,165.91,45.17,3443.05,1,1,23,0
98-3983689,920 576 0900,44,Male,Postpaid,21,2,108,1058.31,7,60.64,78.85,2161.82,,,40,0
28-9354120,854 865 2930,44,Female,Prepaid,21,2,102,3365.79,80,96.8,93.37,3153.68,1,1,36,0
01-9018696,267 465 4393,34,Male,Prepaid,21,2,23,9790.75,119,148.68,105.62,2340.53,,,50,0
97-2855329,363 385 2384,35,Male,Prepaid,21,2,25,2394.89,111,153.6,72.59,32.78,1,1,18,0
10-0758978,655 465 7773,20,Female,Postpaid,21,2,95,1145.34,75,150.54,109.85,1180.38,,,28,0
07-4958510,503 326 4373,37,Male,Postpaid,21,2,104,6743.15,55,104.5,47.19,917,2,1,33,0
41-8809097,590 587 4699,33,Male,Postpaid,21,2,143,3347.35,32,39.84,71.11,3193.22,,,19,0
24-8868742,229 234 1126,28,Female,Postpaid,21,2,87,6206.8,89,20.67,73.48,614.26,,,38,0
02-1587412,251 445 9338,29,Female,Postpaid,21,2,99,7575.17,69,82.3,94.97,2707.33,,,20,0
03-0221891,248 174 2619,33,Male,Postpaid,21,2,6,7358.8,23,48.04,33.83,683.03,2,1,42,0
92-1112166,602 826 5184,43,Female,Postpaid,21,2,114,4194.35,115,67.33,105.15,1595.66,1,1,48,0
03-9971946,372 253 5983,32,Female,Postpaid,21,2,29,7765.24,102,80.09,96.12,3202.12,1,3,43,0
02-1365617,495 757 2906,25,Male,Prepaid,21,2,131,3423.78,143,179.04,44.03,782.43,,,31,0
23-2282350,773 669 3302,45,Female,Postpaid,21,2,86,2158.5,27,92.42,52.12,1263.29,1,1,48,0
10-2272868,912 409 9747,36,Female,Prepaid,21,2,13,3105.06,9,99.29,82.32,1263.91,,,43,0
91-2405576,589 482 0107,45,Male,Postpaid,21,2,87,3747.42,82,100.32,62.53,1580.39,1,3,35,0
50-5346224,372 617 4003,20,Male,Postpaid,21,2,91,5576.77,74,40.12,106.74,1033.21,3,2,15,0
03-9280080,912 853 5213,32,Female,Postpaid,21,2,58,7320.92,107,170.2,59.31,47.28,,,46,0
39-3484100,778 393 1317,20,Female,Postpaid,21,2,147,2042.06,150,129.15,32.23,2077.52,,,3,0
65-0873912,329 805 1490,45,Female,Postpaid,21,2,14,5177.76,120,35.19,66.15,2395.8,,,35,0
21-2859512,804 602 2289,39,Male,Prepaid,21,2,23,5730.55,57,147.07,44.85,2538.41,1,3,36,0
84-0417249,704 163 9189,34,Female,Postpaid,21,2,49,366.7,62,198.16,74.52,1119.67,,,21,0
52-8292513,351 507 4259,20,Female,Postpaid,21,2,127,1967.05,104,166.49,79.87,942.22,2,2,14,0
19-4903511,965 174 0498,26,Female,Prepaid,21,2,16,7177.03,65,39.21,74.81,2619.55,2,3,6,0
62-0231541,138 682 8725,37,Female,Postpaid,21,2,84,8056.85,103,5.21,51.77,2140.33,,,38,0
98-2337842,236 143 7333,40,Male,Postpaid,21,2,125,6941.2,27,16.79,31.41,1201.77,,,31,0
92-2381380,936 470 7095,33,Male,Postpaid,21,2,134,2909.33,67,122.75,61.46,864.93,,,24,0
91-8304306,864 487 2466,36,Male,Postpaid,21,2,55,2908.73,114,112.14,93.1,3395.26,,,10,0
28-8445273,267 388 0584,21,Female,Prepaid,21,2,146,8661.89,34,141.11,56.71,2477.21,1,1,41,0
92-2070375,301 109 6703,43,Female,Prepaid,21,2,10,3161.8,131,147.59,61.67,1799.53,3,2,25,0
65-8350976,979 989 5893,24,Male,Prepaid,21,2,18,563.24,54,77.07,53.43,1769.38,,,22,0
20-1962978,406 955 5603,45,Female,Postpaid,21,2,81,530.41,86,141.83,88.26,1456.02,1,1,36,0
31-7453738,502 463 9711,37,Male,Postpaid,21,2,69,9264.65,47,122.92,79.72,1229.13,3,3,39,0
08-1860921,381 568 8952,40,Male,Prepaid,21,2,125,718.79,14,49.6,64.88,523.72,,,25,0
12-5158376,179 786 3801,39,Female,Postpaid,21,2,146,8551.37,39,9.66,45.06,2706.28,3,3,4,0
20-6941082,520 173 1206,26,Male,Postpaid,21,2,76,1575.01,112,189.94,76.17,2739.95,2,1,36,0
23-8744579,511 789 0196,39,Female,Postpaid,21,2,15,9451.67,20,49.03,75.53,1211.97,1,1,42,0
25-0528695,992 113 1483,33,Female,Postpaid,21,2,6,5987.26,75,69.12,97.18,2754.88,1,1,6,0
35-5399552,699 520 5094,30,Female,Postpaid,21,2,111,2662.01,21,103.02,61.71,3140.23,2,3,41,0
44-7760994,239 666 3207,22,Female,Postpaid,21,2,79,2843.62,61,122.82,99.46,3493.2,3,1,4,0
60-1037927,632 349 6488,45,Female,Postpaid,21,2,149,655.57,40,119.48,85.1,2570.51,,,45,0
74-8144232,857 589 9085,27,Female,Postpaid,21,2,32,2559.43,133,77.4,61.96,2219.94,3,1,46,0
94-1139067,667 380 0035,33,Male,Postpaid,21,2,91,2697.53,42,134.9,80.71,1096.27,,,3,0
13-3884144,676 129 8277,34,Female,Postpaid,21,2,110,3972.44,105,27.01,34.63,2406.69,,,47,0
26-9249980,646 445 6247,31,Female,Postpaid,21,2,59,9110.62,43,127.48,68.53,636.91,,,43,0
51-5130380,482 458 9281,44,Female,Postpaid,21,2,106,9739.01,79,164.89,108.43,1888.94,,,35,0
43-7194966,682 311 2371,42,Female,Postpaid,21,2,6,8035.78,43,33.74,93.91,1870.14,1,3,48,0
56-1462687,399 707 1949,27,Female,Postpaid,22,2,80,5807.06,71,34.29,81.9,241.71,,,30,0
94-0696484,295 713 7166,35,Male,Postpaid,22,2,86,9189.99,68,2.49,44.46,2540.6,,,20,0
76-3716440,264 225 3123,41,Female,Postpaid,22,2,129,370.5,83,32.77,39.2,1325.6,1,2,25,0
40-0078375,880 765 4613,35,Female,Postpaid,22,2,53,9999.18,32,143.49,67.17,3146.11,,,13,0
68-9076732,767 312 1513,26,Male,Postpaid,22,2,95,6867.39,7,157.07,31.4,1341.74,2,3,31,0
65-6049707,451 451 2148,38,Female,Postpaid,22,2,1,5142.05,29,103.74,91.65,3438.59,1,1,35,0
74-4350447,481 102 8072,29,Female,Postpaid,22,2,129,9463.57,146,28.85,89.99,448.31,1,2,14,0
03-4282333,974 951 9913,28,Male,Postpaid,22,2,101,3360.68,62,155.2,97.67,1725.76,2,1,1,0
52-0422096,650 138 9178,29,Male,Prepaid,22,2,50,8446.71,79,33.6,97.35,46.29,,,16,0
70-0695853,591 113 9938,36,Male,Postpaid,22,2,77,3645.34,56,41.44,81.83,276.72,,,28,0
79-7345017,409 503 2394,40,Male,Prepaid,22,2,10,526.84,55,13.35,46.83,2043.42,1,3,12,0
30-5789786,631 151 2442,29,Female,Postpaid,22,2,29,5813.31,133,8.16,107.89,3010.12,1,1,10,0
06-5191974,258 897 6457,36,Male,Postpaid,22,2,70,6932.66,106,177.67,109.83,3167.62,,,34,0
24-0351818,617 471 8718,41,Male,Postpaid,22,2,83,8016.54,137,187.07,37.44,2660.87,,,11,0
65-0073735,613 831 7537,34,Male,Prepaid,22,2,76,9159.71,123,36.66,63.87,247.54,3,1,35,0
14-9582766,631 666 2834,44,Male,Postpaid,22,2,120,9416.64,111,134.71,53.75,1807.25,2,1,23,0
06-6454852,895 813 5602,33,Male,Prepaid,22,2,123,9101.96,128,42.65,56.91,1693.48,3,1,11,0
29-4816522,277 849 9661,28,Male,Prepaid,22,2,100,2989.27,141,159.49,50.83,825.89,2,1,50,0
34-8710174,196 383 3130,24,Male,Postpaid,22,2,31,3723.99,65,49.25,104.85,1145.45,,,32,0
92-9971332,745 909 7469,37,Male,Postpaid,22,2,42,2178.21,150,64.71,56.45,3097.6,1,1,31,0
16-9033674,410 565 0216,23,Female,Prepaid,22,2,67,4038.68,71,141.97,31.25,3269.64,,,30,0
04-4773466,296 103 4704,36,Female,Prepaid,22,2,114,1602.63,133,136.97,94.7,1905.85,,,36,0
07-5514400,714 575 3285,22,Male,Prepaid,22,2,109,1255.78,26,23.18,67.32,719.33,2,1,42,0
08-8537002,236 788 0541,25,Male,Prepaid,22,2,117,2698.26,60,49.36,42.24,2843.78,1,3,47,0
88-8395472,830 911 0283,36,Male,Postpaid,22,2,94,1794.41,125,75.96,79.43,3399.36,,,37,0
76-2657002,209 901 1466,34,Female,Postpaid,22,2,140,5273.69,65,186.05,88.1,439.91,2,1,8,0
45-6892733,473 444 7799,35,Female,Postpaid,22,2,80,1602.28,124,35.99,40.39,266.41,1,1,38,0
68-4077116,243 213 0597,29,Male,Postpaid,22,2,127,5643.6,58,114.49,75.46,2376.3,,,40,0
60-3879189,689 264 9660,44,Female,Postpaid,22,2,82,5611.85,66,49.72,87.3,3480.92,1,1,40,0
64-2556913,143 935 2886,35,Male,Postpaid,22,2,136,4690.2,48,97.39,35.29,372.7,2,2,48,0
55-3191787,240 312 3929,30,Female,Prepaid,22,2,113,6097.37,51,188.95,91.07,2472.44,,,37,0
33-9495868,639 758 7008,40,Female,Postpaid,22,2,75,8175.84,138,44.41,65.57,88.21,,,19,0
72-3779219,707 835 9655,32,Male,Prepaid,22,2,114,167.8,44,156.89,64.95,295.96,,,48,0
95-8010052,101 517 1260,37,Male,Prepaid,22,2,39,681.57,21,96.94,47.28,3470.07,,,25,0
01-0449784,151 207 8449,29,Female,Postpaid,22,2,22,9950.17,75,109.18,100.34,1504.59,2,3,43,0
43-4819463,843 797 5310,45,Male,Postpaid,22,2,48,5627.51,43,191.13,107.74,551.18,3,1,36,0
99-9512463,828 708 5427,23,Male,Postpaid,22,2,12,4981.76,72,192.89,58.87,1252.38,,,10,0
19-2707765,847 740 4532,45,Female,Postpaid,22,2,82,3993.35,122,28.2,74.64,3203.96,,,33,0
15-2294917,456 337 0102,45,Female,Postpaid,22,2,50,74.74,45,51.08,107.94,3556.26,,,31,0
06-1934804,985 716 5395,38,Female,Postpaid,22,2,126,1183.66,53,129.33,99.46,2417.63,,,1,0
11-5867548,742 945 0720,23,Male,Postpaid,22,2,81,994.4,87,151.66,66.61,700.27,,,17,0
47-2402190,884 811 8959,42,Male,Postpaid,22,2,71,3438.43,27,138.59,49.99,1213.25,,,45,0
21-1874793,920 119 4933,28,Male,Postpaid,22,2,39,880.89,64,187.34,67.13,488.76,1,1,29,0
17-7336914,736 678 0146,20,Male,Postpaid,22,2,43,5769.3,119,66.62,81.25,2365.61,1,1,31,0
62-7599963,888 604 7366,28,Male,Postpaid,22,2,31,7310.33,146,81.65,96.79,3303.6,1,1,21,0
02-9894812,183 827 8189,28,Female,Postpaid,22,2,143,7777.36,116,134.98,77.57,3586.79,,,28,0
27-4887719,333 345 0133,41,Male,Postpaid,22,2,135,4542.12,102,130.03,43.26,850.98,1,1,40,0
79-4387970,967 541 7584,44,Female,Prepaid,22,2,4,2663.32,141,34.92,106.14,367.9,,,25,0
31-2530178,742 313 1030,41,Male,Postpaid,22,2,28,6258.54,145,83.56,102.15,2444.45,,,12,0
13-5822265,783 617 3867,40,Male,Postpaid,22,2,4,3573.36,51,153.69,48.99,2040.98,,,29,0
53-4082232,458 921 3220,28,Female,Prepaid,22,2,55,99.91,34,84.11,38.52,3514.12,2,2,9,0
41-8566595,189 356 6641,39,Female,Prepaid,22,2,134,7427.6,66,129.48,41.2,3295.65,,,8,0
69-6157392,170 688 1904,20,Male,Postpaid,22,2,70,5555.13,142,90.63,109.91,1631.73,2,1,22,0
11-5397144,432 265 6759,22,Male,Postpaid,22,2,93,1979.03,25,32.97,33.14,2180.1,2,2,1,0
05-1660185,252 780 7757,39,Female,Postpaid,23,2,23,3636.47,139,163.5,96.6,2746.48,,,6,0
60-3445816,409 456 0550,42,Female,Postpaid,23,2,15,337.58,5,66.09,43.45,2613.76,,,17,0
73-1184703,100 877 1284,32,Female,Prepaid,23,2,92,214.08,42,30.91,35.04,971.62,,,9,0
33-4346623,300 537 4105,34,Male,Postpaid,23,2,2,681.38,36,19.82,74.55,710.03,2,2,35,0
03-3712419,844 737 7832,40,Male,Prepaid,23,2,30,9366.13,85,40.74,73.52,3117.21,1,1,25,0
31-7952330,912 294 3341,44,Female,Postpaid,23,2,75,400.64,12,55.11,90.9,1278.17,,,32,0
06-2866408,287 679 1927,43,Male,Postpaid,23,2,14,6824.45,83,85.41,74.5,1917.22,,,31,0
52-8720076,429 423 1970,32,Male,Postpaid,23,2,8,9473,78,92.12,59.57,2641.79,1,2,24,0
26-0886386,223 353 7427,38,Female,Postpaid,23,2,44,5777.75,139,32.86,48.1,2932.08,,,43,0
09-5935610,949 314 4407,32,Male,Postpaid,23,2,96,9610.62,95,167.57,57.21,1549.85,,,15,0
07-3853733,541 954 9649,40,Female,Postpaid,23,2,89,2368.63,111,51.38,99.9,3411.16,,,33,0
59-8016920,969 841 6604,21,Female,Postpaid,23,2,66,172.47,147,71.24,69.58,2167.54,,,30,0
76-1769214,666 927 5398,21,Female,Prepaid,23,2,100,537.86,83,7,30.97,1183.4,2,3,9,0
93-8835819,993 595 3453,31,Male,Postpaid,23,2,110,2931.38,89,69.18,30.14,1625.19,3,1,15,0
35-7836062,766 705 2944,35,Female,Postpaid,23,2,96,1680.22,96,164.81,99.02,3378.27,,,19,0
76-9579591,654 796 6385,25,Female,Postpaid,23,2,135,3197.44,20,57.74,102.52,57.61,,,42,0
79-6645049,367 321 8186,43,Male,Postpaid,23,2,125,4158.36,82,180.06,81.42,2852.21,,,17,0
65-2154983,413 852 9710,21,Female,Postpaid,23,2,18,4492.28,129,164.32,31.08,2876.62,,,9,0
33-1095739,226 517 9047,30,Female,Prepaid,23,2,101,9213.24,104,179.34,56.69,3167.14,1,1,16,0
41-8260596,134 154 3468,43,Female,Prepaid,23,2,15,9083.48,27,130.79,42.61,3485.05,,,42,0
94-7235867,254 857 6570,32,Female,Postpaid,23,2,25,9988.27,37,52.69,50.47,1900.98,2,3,18,0
89-2301253,595 433 1019,35,Female,Postpaid,23,2,36,5496.47,20,51.77,33.68,68.19,1,2,7,0
99-0968694,320 310 0830,42,Female,Prepaid,23,2,12,7425.28,109,41.52,36.89,3048.36,2,1,2,0
37-2039351,963 414 7231,41,Male,Postpaid,23,2,3,5372.05,144,107.83,99.7,3043.26,,,9,0
49-1446065,462 589 3824,43,Male,Postpaid,23,2,2,7540.02,98,94.72,62,645.43,1,1,38,0
18-1778109,476 528 9388,38,Male,Postpaid,23,2,92,5907.03,122,196.56,37.27,394.45,,,47,0
06-6157443,800 902 7452,38,Male,Prepaid,23,2,138,7174.34,131,5.78,90.39,3095.48,,,34,0
96-4286059,629 508 4513,36,Female,Postpaid,23,2,101,2888.31,67,53.35,97.27,2076.67,1,1,27,0
99-8042843,290 285 0784,37,Female,Prepaid,23,2,30,7011.53,37,114.88,70.14,2299.7,,,42,0
97-3282241,902 254 4870,34,Female,Postpaid,23,2,87,3806.78,71,137.24,42.83,615.7,,,15,0
50-4541346,197 379 8670,44,Male,Prepaid,23,2,48,8918.74,88,190.51,90.2,1839.53,,,20,0
74-5034173,274 107 0340,41,Male,Prepaid,23,2,31,1668.45,126,39.56,82.98,661.66,,,19,0
35-9583270,115 207 1250,21,Male,Postpaid,23,2,133,2815.3,117,110.92,86.94,1497.19,2,3,30,0
18-8672889,402 682 4071,26,Female,Postpaid,23,2,99,1838.2,19,2.78,106.08,2642.72,1,1,2,0
06-1742123,642 665 5369,25,Male,Postpaid,23,2,18,359.62,15,141.04,74.98,2169.85,,,1,0
50-5030272,730 603 0127,29,Male,Prepaid,23,2,49,8878.5,122,110.98,75.98,762.83,,,41,0
67-2675566,798 826 5688,34,Male,Postpaid,23,2,132,457.87,115,75.06,80.24,693.55,,,27,0
42-3095354,506 527 3721,37,Male,Postpaid,23,2,21,899.03,74,59.12,53.33,1818.22,,,2,0
81-9677487,424 506 7771,41,Female,Prepaid,24,2,87,9384.21,24,10.58,60.81,1191.71,,,47,0
